patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_78_80,['Broad-leaved forest'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_78_80,S2A_MSIL2A_20180430T094031_78_80,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_54_86,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Pastures' 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_54_86,S2B_MSIL2A_20170927T094019_54_86,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_02_02,['Coastal wetlands' 'Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20170811T183434_29SNC_2_2,S2A_MSIL2A_20170813T112121_2_2,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_61_04,"['Coniferous forest' 'Mixed forest'
 'Natural grassland and sparsely vegetated areas' 'Pastures'
 'Transitional woodland, shrub']",train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_61_4,S2A_MSIL2A_20170717T113321_61_4,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_00_64,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_0_64,S2A_MSIL2A_20170813T112121_0_64,False,False
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_32_79,['Broad-leaved forest'],train,Serbia,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_32_79,S2B_MSIL2A_20180201T093219_32_79,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_66_81,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_66_81,S2A_MSIL2A_20171101T94132_66_81,False,False
S2B_MSIL2A_20180506T105029_N9999_R051_T31UER_84_22,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Pastures']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UER_84_22,S2B_MSIL2A_20180506T105029_84_22,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_84_77,['Arable land' 'Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170613T044822_34VER_84_77,S2A_MSIL2A_20170613T101032_84_77,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_33_03,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_33_3,S2B_MSIL2A_20171112T114339_33_3,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_63_06,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNJ_63_6,S2A_MSIL2A_20171101T94132_63_6,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_04,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_4,S2A_MSIL2A_20170704T112111_3_4,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_81_24,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_81_24,S2B_MSIL2A_20170906T101020_81_24,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_17_02,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_17_2,S2B_MSIL2A_20170914T93030_17_2,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_83_23,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Complex cultivation patterns' 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_83_23,S2B_MSIL2A_20180515T112109_83_23,False,False
S2B_MSIL2A_20180428T095029_N9999_R079_T33TXN_07_75,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Transitional woodland, shrub']",train,Austria,S1A_IW_GRDH_1SDV_20180428T164218_33TXN_7_75,S2B_MSIL2A_20180428T095029_7_75,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_90_06,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_90_6,S2B_MSIL2A_20180525T094029_90_6,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_87_58,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_87_58,S2B_MSIL2A_20170927T094019_87_58,False,False
S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_81_85,['Arable land' 'Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_81_85,S2A_MSIL2A_20180529T115401_81_85,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_04_69,['Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_4_69,S2B_MSIL2A_20171015T104009_4_69,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_27_03,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_27_3,S2A_MSIL2A_20171201T112431_27_3,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_07_73,['Inland wetlands' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_7_73,S2B_MSIL2A_20180220T114339_7_73,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_78_69,"['Agro-forestry areas' 'Broad-leaved forest' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_78_69,S2A_MSIL2A_20170704T112111_78_69,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPA_60_89,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPA_60_89,S2A_MSIL2A_20170717T113321_60_89,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_05_69,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_5_69,S2B_MSIL2A_20180515T094029_5_69,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_89_42,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_89_42,S2A_MSIL2A_20171002T094031_89_42,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_02_54,"['Coniferous forest' 'Marine waters' 'Mixed forest'
 'Moors, heathland and sclerophyllous vegetation']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_2_54,S2A_MSIL2A_20180413T095031_2_54,False,False
S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_89_57,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_89_57,S2A_MSIL2A_20180419T101031_89_57,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_08_51,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_8_51,S2B_MSIL2A_20171112T114339_8_51,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_84_53,"['Arable land' 'Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_84_53,S2A_MSIL2A_20180413T095031_84_53,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_06_45,['Broad-leaved forest' 'Complex cultivation patterns'],train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_6_45,S2A_MSIL2A_20171208T093351_6_45,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_79_54,['Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_79_54,S2A_MSIL2A_20180506T100031_79_54,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_89_60,['Arable land' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_89_60,S2B_MSIL2A_20180515T112109_89_60,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_36_82,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Permanent crops']",train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_36_82,S2A_MSIL2A_20180508T104031_36_82,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_33,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_5_33,S2A_MSIL2A_20170704T112111_5_33,False,False
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_45_12,"['Broad-leaved forest' 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162515_34TEP_45_12,S2B_MSIL2A_20180502T093039_45_12,False,False
S2B_MSIL2A_20180225T105019_N9999_R051_T31UER_47_00,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180225T055027_31UER_47_0,S2B_MSIL2A_20180225T105019_47_0,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_46_86,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_46_86,S2B_MSIL2A_20180326T112109_46_86,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_78_89,['Arable land' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_78_89,S2A_MSIL2A_20180506T100031_78_89,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_10_54,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_10_54,S2A_MSIL2A_20171121T112351_10_54,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_90_38,['Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_90_38,S2B_MSIL2A_20170906T101020_90_38,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_17_82,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_17_82,S2B_MSIL2A_20180421T100030_17_82,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35VNH_61_10,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_61_10,S2B_MSIL2A_20170924T093019_61_10,False,False
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_74_85,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Serbia,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_74_85,S2A_MSIL2A_20170803T094031_74_85,False,False
S2B_MSIL2A_20171226T094359_N9999_R036_T34TCS_72_81,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Serbia,S1A_IW_GRDH_1SDV_20171224T163351_34TCS_72_81,S2B_MSIL2A_20171226T094359_72_81,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_84_72,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20171222T063355_29SND_84_72,S2A_MSIL2A_20171221T112501_84_72,False,False
S2B_MSIL2A_20170911T092019_N9999_R093_T34TFN_40_06,['Broad-leaved forest' 'Mixed forest'],train,Serbia,S1A_IW_GRDH_1SDV_20170913T043820_34TFN_40_6,S2B_MSIL2A_20170911T092019_40_6,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_35_08,['Arable land' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_35_8,S2B_MSIL2A_20180525T94031_35_8,False,False
S2B_MSIL2A_20180511T100029_N9999_R122_T34VDM_76_04,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_76_4,S2B_MSIL2A_20180511T100029_76_4,False,False
S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_84_88,['Arable land' 'Complex cultivation patterns' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_84_88,S2A_MSIL2A_20180529T115401_84_88,False,False
S2B_MSIL2A_20170831T095029_N9999_R079_T33UXP_30_05,['Arable land'],train,Austria,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_30_5,S2B_MSIL2A_20170831T095029_30_5,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_04_46,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_4_46,S2A_MSIL2A_20171002T112111_4_46,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_08_06,['Marine waters'],train,Portugal,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_8_6,S2B_MSIL2A_20180326T112109_8_6,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_11_24,"['Complex cultivation patterns' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_11_24,S2B_MSIL2A_20170930T095019_11_24,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_19_10,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_19_10,S2B_MSIL2A_20170924T93020_19_10,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_87_44,['Marine waters'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_87_44,S2B_MSIL2A_20171112T114339_87_44,False,False
S2B_MSIL2A_20170831T095029_N9999_R079_T33UXP_04_45,"['Industrial or commercial units' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_4_45,S2B_MSIL2A_20170831T095029_4_45,False,False
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_84_82,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_84_82,S2B_MSIL2A_20180502T093039_84_82,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_21_80,['Arable land' 'Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_21_80,S2B_MSIL2A_20180220T114339_21_80,False,False
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_12_33,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_12_33,S2B_MSIL2A_20180201T093219_12_33,False,False
S2B_MSIL2A_20170830T102019_N9999_R065_T34VDR_85_52,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20170830T160543_34VDR_85_52,S2B_MSIL2A_20170830T102019_85_52,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_89_90,['Agro-forestry areas'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_89_90,S2B_MSIL2A_20180515T112110_89_90,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_88_29,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171128T182648_29SNB_88_29,S2A_MSIL2A_20171201T112431_88_29,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_60_78,"['Agro-forestry areas' 'Beaches, dunes, sands'
 'Complex cultivation patterns' 'Marine waters' 'Permanent crops'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_60_78,S2B_MSIL2A_20180326T112109_60_78,False,False
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_08_07,"['Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162515_34TEP_8_7,S2B_MSIL2A_20180502T093039_8_7,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_77_90,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35VLC_77_90,S2B_MSIL2A_20170927T094019_77_90,False,False
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_10_83,"['Arable land' 'Coniferous forest' 'Inland waters' 'Inland wetlands'
 'Mixed forest' 'Pastures']",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_10_83,S2A_MSIL2A_20170617T113321_10_83,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_57_83,"['Coniferous forest' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_57_83,S2A_MSIL2A_20180413T095031_57_83,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_53_79,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_53_79,S2B_MSIL2A_20170906T101020_53_79,False,False
S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_57_00,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_57_0,S2B_MSIL2A_20171016T101009_57_0,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_73_11,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SNC_73_11,S2B_MSIL2A_20180515T112109_73_11,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_04_33,"['Industrial or commercial units' 'Marine waters'
 'Moors, heathland and sclerophyllous vegetation']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_4_33,S2B_MSIL2A_20180515T112109_4_33,False,False
S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_28_08,['Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_28_8,S2B_MSIL2A_20180204T94161_28_8,False,False
S2B_MSIL2A_20170831T095029_N9999_R079_T33UXP_06_47,['Industrial or commercial units' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_6_47,S2B_MSIL2A_20170831T095029_6_47,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_82_70,['Coniferous forest' 'Inland wetlands'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_82_70,S2A_MSIL2A_20171101T94132_82_70,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_08_36,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170923T160313_35UMA_8_36,S2B_MSIL2A_20170924T93014_8_36,False,False
S2B_MSIL2A_20170831T095029_N9999_R079_T33UXP_05_17,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_5_17,S2B_MSIL2A_20170831T095029_5_17,False,False
S2B_MSIL2A_20180511T100029_N9999_R122_T34VDM_06_08,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180512T162925_34VDM_6_8,S2B_MSIL2A_20180511T100029_6_8,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_53_79,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_53_79,S2A_MSIL2A_20171002T112112_53_79,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_85_34,"['Arable land' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_85_34,S2A_MSIL2A_20170905T095031_85_34,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_66_02,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNK_66_2,S2B_MSIL2A_20180525T94031_66_2,False,False
S2A_MSIL2A_20180509T101031_N9999_R022_T34VDR_89_63,['Marine waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180509T160543_34VDR_89_63,S2A_MSIL2A_20180509T101031_89_63,False,False
S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_25_79,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub' 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20180510T044232_35VLC_25_79,S2A_MSIL2A_20180510T094031_25_79,False,False
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_27_83,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063842_29UPU_27_83,S2A_MSIL2A_20180225T114351_27_83,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_85_21,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_85_21,S2B_MSIL2A_20180525T094029_85_21,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_37_12,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_37_12,S2B_MSIL2A_20170808T094029_37_12,False,False
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_34_04,"['Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_34_4,S2A_MSIL2A_20180507T093041_34_4,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_12_29,"['Pastures' 'Transitional woodland, shrub']",train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_12_29,S2B_MSIL2A_20171112T114339_12_29,False,False
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_35_79,['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_35_79,S2A_MSIL2A_20180508T104031_35_79,False,False
